response_id,family_id,profile_id,detected_intent,detected_category,primary_state,conversation_stage,complexity_signature,conditions_signature,response_text,response_structure_json,source_type,confidence_score,usefulness_score,approved_for_reuse,usage_count,success_count,failure_count,avoid_rules,must_include,supporting_patterns,tags,llm_prompt_version,origin_case_id,notes,is_active,created_at,updated_at
693e777c-7a4b-4cc6-b30c-a11476b7ef94,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,strategy_feedback,apoyo_general,general_distress,case_learning,double_exceptionality_or_cooccurrence,"[""Dislexia""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.""}",llm_fallback,0.942,0.602,True,11,9,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,ea7693d7-950c-41a5-ae8e-baafa7d5a7a9,dataset sintético-realista para memoria conversacional,True,2026-04-09T08:00:00,2026-05-11T21:00:00
d9b3591d-6a3e-4941-b860-3316e141f649,19f4dc6f-ef37-4eeb-974c-07d766eac932,943b9aa5-5e5e-4527-ac02-dbe01dd5df45,clarification_request,apoyo_general,general_distress,case_learning,triple_or_high_complexity,[],"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: anotar lo que sí ayudó.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: anotar lo que sí ayudó.""}",system,0.472,0.813,False,16,9,7,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""menos palabras"", ""anticipación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,224419a5-08cc-4133-86d3-9b74b9b40146,dataset sintético-realista para memoria conversacional,True,2026-04-08T08:00:00,2026-05-23T21:00:00
8b94d616-902e-4baa-b017-d5c1a1ff9834,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,routine_request,apoyo_general,general_distress,case_learning,double_exceptionality_or_cooccurrence,"[""Sensibilidad sensorial"", ""Dispraxia"", ""AACC""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: ajustar una cosa a la vez.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: ajustar una cosa a la vez.""}",llm_fallback,0.548,0.912,True,15,14,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""anticipación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_crisis_support,5b6c352c-53fb-435f-a2b3-e0d7515e1a0e,dataset sintético-realista para memoria conversacional,True,2026-02-21T08:00:00,2026-05-11T21:00:00
58f56329-d095-47eb-808d-e9c5d3c5c0d6,5b4e80aa-994f-4fe8-91db-b442768dc08f,6472b608-cca5-4456-a325-f099b35cd0a8,general_support,apoyo_general,general_distress,case_learning,triple_or_high_complexity,"[""TDAH"", ""Trastorno del sueño""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: anotar lo que sí ayudó.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: anotar lo que sí ayudó.""}",llm_fallback,0.599,0.534,False,5,2,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_support_generation,0fab857a-ef8e-433f-ac2a-30558381c757,dataset sintético-realista para memoria conversacional,True,2026-04-15T08:00:00,2026-05-20T21:00:00
3fb4ec63-a918-41bd-8040-6d8906800c47,a7eb8db6-ba83-4260-a5a0-2ddecaf68260,8a4fe204-9c81-4b6c-a6c8-e14ed232c1f5,school_support,apoyo_general,general_distress,case_learning,low_or_single,"[""TOC""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: ajustar una cosa a la vez.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: ajustar una cosa a la vez.""}",system,0.594,0.892,True,14,5,9,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_support_generation,ac4a71f8-e679-42df-9f75-d33c034bb41a,dataset sintético-realista para memoria conversacional,True,2026-01-13T08:00:00,2026-05-25T21:00:00
b742b355-293e-4df4-986c-bf4f6970284c,b2b46724-77d7-4b33-98f3-2f3314298b1d,14f9edf8-4dd7-4289-b95d-3803241beb59,strategy_feedback,disfuncion_ejecutiva,executive_dysfunction,closure_continuity,triple_or_high_complexity,"[""Sensibilidad sensorial"", ""Trastorno del sueño"", ""AACC""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: hacer solo el primer paso.""}",system,0.54,0.527,True,13,9,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""anticipación"", ""validación""]","[""disfuncion_ejecutiva"", ""executive_dysfunction"", ""memoria""]",controlled_support_generation,177c7666-ac1f-42b0-97a5-79335571593f,dataset sintético-realista para memoria conversacional,True,2026-03-25T08:00:00,2026-05-24T21:00:00
92ac59eb-6240-42b8-8f19-b40ddccfe0b0,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,general_support,disfuncion_ejecutiva,executive_dysfunction,closure_continuity,triple_or_high_complexity,"[""Discalculia""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer solo el primer paso.""}",llm_fallback,0.713,0.576,False,13,5,8,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""disfuncion_ejecutiva"", ""executive_dysfunction"", ""memoria""]",controlled_crisis_support,661d687c-71cc-4d30-9a90-b2f95a8d196d,dataset sintético-realista para memoria conversacional,True,2026-01-23T08:00:00,2026-05-12T21:00:00
19749d47-3f85-42bd-a92c-e3752cb20bea,177c312d-c315-4023-8a3b-d95a7eade0a9,4d52863b-4ac5-4933-9475-9535ea8d5f4e,strategy_feedback,disfuncion_ejecutiva,executive_dysfunction,closure_continuity,double_exceptionality_or_cooccurrence,"[""Tourette"", ""AACC"", ""Sensibilidad sensorial""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar visualmente el inicio.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar visualmente el inicio.""}",llm_fallback,0.884,0.754,True,9,9,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""microacciones"", ""anticipación""]","[""disfuncion_ejecutiva"", ""executive_dysfunction"", ""memoria""]",controlled_low_demand_support,fe6312d8-22a8-487d-920f-5029d3dcdf4a,dataset sintético-realista para memoria conversacional,True,2026-02-26T08:00:00,2026-05-28T21:00:00
84a116b4-9249-4194-b031-06f17637263a,46dc21de-eac2-4f76-aa5f-ea02c062fc46,05a8edf5-5b33-4d65-994d-f11a0c6a081b,emotional_venting,disfuncion_ejecutiva,executive_dysfunction,closure_continuity,triple_or_high_complexity,"[""Tourette"", ""TOC""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.""}",llm_fallback,0.761,0.719,True,6,3,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""menos ruido"", ""microacciones""]","[""disfuncion_ejecutiva"", ""executive_dysfunction"", ""memoria""]",controlled_low_demand_support,255c77d9-7123-4497-987c-f312697dfdea,dataset sintético-realista para memoria conversacional,True,2026-04-15T08:00:00,2026-05-19T21:00:00
57848e34-21ef-4f9a-a44b-6cca556171a5,e079d960-64db-4402-a817-432db200291d,51ff3be8-703b-4cef-9fbd-b52be5b96ea7,general_support,disfuncion_ejecutiva,executive_dysfunction,closure_continuity,low_or_single,[],"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar visualmente el inicio.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar visualmente el inicio.""}",human_curated,0.898,0.834,False,6,5,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones""]","[""disfuncion_ejecutiva"", ""executive_dysfunction"", ""memoria""]",controlled_low_demand_support,5d86829f-881e-4a5b-9422-2ce10ec672b1,dataset sintético-realista para memoria conversacional,True,2026-02-17T08:00:00,2026-05-31T21:00:00
d2ec7ff7-14fb-4876-9d09-395ee5d1534b,a1db19fe-057a-492f-967e-a3937d1427b1,c7062c11-cfe0-40eb-b0a4-620b1d097342,clarification_request,transicion_rigidez,general_distress,focus_clarification,double_exceptionality_or_cooccurrence,"[""Ansiedad""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: mostrar qué sigue.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: mostrar qué sigue.""}",llm_fallback,0.628,0.845,True,15,8,7,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""validación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_crisis_support,aa0427a2-ca02-4876-8f6c-006486157ad9,dataset sintético-realista para memoria conversacional,True,2026-03-27T08:00:00,2026-05-16T21:00:00
50c79e48-fa10-4a44-83b6-5a654f75784c,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,strategy_feedback,transicion_rigidez,general_distress,focus_clarification,double_exceptionality_or_cooccurrence,"[""TOC""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: dar tiempo breve antes de cambiar.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: dar tiempo breve antes de cambiar.""}",llm_fallback,0.528,0.919,True,2,1,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_low_demand_support,540511d1-b81e-421b-bea0-2991d9885a35,dataset sintético-realista para memoria conversacional,True,2026-01-24T08:00:00,2026-05-20T21:00:00
065d09f4-da86-4efe-a3c5-1235aa2f1b52,ff591414-24af-483f-9adc-e46e5dabadc2,62c406f6-1666-426d-bdc3-61a6c1bba2ff,emotional_venting,transicion_rigidez,general_distress,focus_clarification,double_exceptionality_or_cooccurrence,"[""TDAH"", ""TOC""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar qué sigue.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar qué sigue.""}",human_curated,0.803,0.924,True,18,14,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""menos ruido""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_support_generation,15b32eca-6165-4217-84e2-ea689c95e6f2,dataset sintético-realista para memoria conversacional,True,2026-02-23T08:00:00,2026-05-15T21:00:00
100b1eb1-ed90-4d32-93ec-0a1755d93154,43aac72d-6f79-4194-9aaa-e577a4d51504,e5c4360a-2180-4430-8043-b0154986f0bf,urgent_support,transicion_rigidez,general_distress,focus_clarification,double_exceptionality_or_cooccurrence,"[""TEA"", ""Discalculia"", ""TOC""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar tiempo breve antes de cambiar.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar tiempo breve antes de cambiar.""}",llm_fallback,0.896,0.597,False,5,1,4,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""validación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_low_demand_support,0ae0dc07-38bb-4d1b-9f02-2274077d8059,dataset sintético-realista para memoria conversacional,True,2026-02-27T08:00:00,2026-05-29T21:00:00
b0bff7a3-0e85-48e4-b1b4-c80309ba37e4,9dfa0590-8f77-4595-a67a-efaa62a82698,5dfc99a3-80e6-4b61-a0ae-70966903d650,strategy_feedback,transicion_rigidez,general_distress,focus_clarification,low_or_single,[],Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: mostrar qué sigue.""}",system,0.621,0.914,False,4,2,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""transicion_rigidez"", ""general_distress"", ""memoria""]",controlled_low_demand_support,a38ae1f0-24e7-4e3b-b670-e70dc8fbabd3,dataset sintético-realista para memoria conversacional,True,2026-01-24T08:00:00,2026-05-24T21:00:00
1345a0cb-2549-4e46-ba6e-6bd9f6a87043,9941a961-1597-4482-85ac-c7f16b94abe7,32dc7604-03d8-4e3d-8f39-551943b58457,strategy_feedback,transicion_rigidez,sensory_overload,reception_containment,double_exceptionality_or_cooccurrence,[],Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: avisar el cambio con una frase clara.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: avisar el cambio con una frase clara.""}",system,0.75,0.736,True,7,4,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""anticipación""]","[""transicion_rigidez"", ""sensory_overload"", ""memoria""]",controlled_support_generation,aa269519-afb5-4679-b72d-8e1257db526a,dataset sintético-realista para memoria conversacional,True,2026-03-30T08:00:00,2026-05-21T21:00:00
c14055ca-bda0-493b-8e65-3f5c6dff78b9,8e2aa368-b3e0-4edd-b5be-89e4779573e4,15ccbd91-0e1e-4e1a-9ca2-1790cf8996ed,clarification_request,transicion_rigidez,sensory_overload,reception_containment,double_exceptionality_or_cooccurrence,"[""Discalculia"", ""Dispraxia""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar tiempo breve antes de cambiar.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar tiempo breve antes de cambiar.""}",llm_fallback,0.885,0.565,True,17,6,11,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""microacciones""]","[""transicion_rigidez"", ""sensory_overload"", ""memoria""]",controlled_support_generation,64d76e94-7666-4ae4-a070-13692a3a45b7,dataset sintético-realista para memoria conversacional,True,2026-02-07T08:00:00,2026-05-22T21:00:00
dc6446eb-505b-4cd5-95b7-ed1171991d5c,e2438e06-0d3b-4c87-aa75-6ebe7d19cf13,412b44c8-c162-4356-8a7e-e52046889169,emotional_venting,transicion_rigidez,sensory_overload,reception_containment,double_exceptionality_or_cooccurrence,"[""TEA"", ""TDAH"", ""Discalculia""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: avisar el cambio con una frase clara.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: avisar el cambio con una frase clara.""}",llm_fallback,0.453,0.543,False,17,14,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""anticipación""]","[""transicion_rigidez"", ""sensory_overload"", ""memoria""]",controlled_support_generation,4262ce91-69a6-4067-87c2-807cb896e3e7,dataset sintético-realista para memoria conversacional,True,2026-03-04T08:00:00,2026-05-19T21:00:00
c361b9bf-6d66-4d66-851b-719a70a80001,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,routine_request,transicion_rigidez,sensory_overload,reception_containment,low_or_single,[],"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar qué sigue.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar qué sigue.""}",llm_fallback,0.598,0.617,True,3,2,1,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""menos palabras"", ""microacciones""]","[""transicion_rigidez"", ""sensory_overload"", ""memoria""]",controlled_support_generation,52d5be92-c764-4952-900a-eb75b6cec76a,dataset sintético-realista para memoria conversacional,True,2026-02-04T08:00:00,2026-05-31T21:00:00
3c4338df-98e0-4560-b7cb-75fcf3ea5a11,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,strategy_feedback,apoyo_general,general_distress,closure_continuity,triple_or_high_complexity,"[""TEA""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: ajustar una cosa a la vez.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: ajustar una cosa a la vez.""}",human_curated,0.672,0.665,True,3,1,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_support_generation,79b34189-47c1-4dd4-bdda-d3fe3fa67789,dataset sintético-realista para memoria conversacional,True,2026-01-23T08:00:00,2026-05-17T21:00:00
12240aab-ca67-4343-9796-35856b132f19,87a2467d-c7df-4ecb-a0f1-6da804506fc4,4defc9cb-e166-4455-a9ae-0bcf38b866a7,routine_request,apoyo_general,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,[],No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: anotar lo que sí ayudó.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: anotar lo que sí ayudó.""}",system,0.754,0.755,False,8,8,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_support_generation,c1ea455e-df16-4228-9772-98741213a956,dataset sintético-realista para memoria conversacional,True,2026-03-08T08:00:00,2026-05-24T21:00:00
e0d2c92d-334e-4520-ace9-509639ac91a9,f2409a81-15e6-4ce2-8e78-63f4821f3d57,c9eac66c-3113-42a3-907c-1753b1267ef6,clarification_request,apoyo_general,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,"[""TEA"", ""Ansiedad""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: repetir una sola pauta útil.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: repetir una sola pauta útil.""}",system,0.462,0.883,False,15,15,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,e2e8f402-bf64-48d2-9e88-3e10ace6a467,dataset sintético-realista para memoria conversacional,True,2026-03-23T08:00:00,2026-05-16T21:00:00
811834ae-7a60-498a-bc18-59375ef10944,90ccd0d6-3e7a-4c76-a73d-cea459a63311,17165b6f-db22-42b7-8245-a62c01e8f413,emotional_venting,apoyo_general,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,[],Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: repetir una sola pauta útil.""}",system,0.544,0.84,True,3,1,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,7ad50f3f-63e6-45b5-b9fd-90aa8d6c448f,dataset sintético-realista para memoria conversacional,True,2026-02-02T08:00:00,2026-05-14T21:00:00
f0f15449-00e6-4753-8046-3a26aedbec01,46aa23c8-3d52-46b6-846b-33a5ae6091b8,81b2ec0a-ce1e-433a-a2a1-c8e3150cea03,emotional_venting,apoyo_general,general_distress,closure_continuity,double_exceptionality_or_cooccurrence,"[""AACC"", ""TEA"", ""Ansiedad""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: repetir una sola pauta útil.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: repetir una sola pauta útil.""}",system,0.581,0.838,False,2,2,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""validación"", ""menos ruido""]","[""apoyo_general"", ""general_distress"", ""memoria""]",controlled_low_demand_support,45c98fa3-cd1c-4b7a-b49f-ea22c924f50a,dataset sintético-realista para memoria conversacional,True,2026-02-10T08:00:00,2026-05-21T21:00:00
c86409d2-ec21-49d0-b483-0c8e5053dc65,e53c06a6-7e9a-47a2-8ec0-f52fb15355c4,c158bad4-ed70-4292-a781-8cc9442f7c41,strategy_feedback,sobrecarga_sensorial,shutdown,closure_continuity,low_or_single,"[""Discalculia"", ""Sensibilidad sensorial"", ""Ansiedad""]",Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: retirar estímulos innecesarios.,"{""full_text"": ""Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: retirar estímulos innecesarios.""}",human_curated,0.729,0.55,False,3,3,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""microacciones"", ""validación""]","[""sobrecarga_sensorial"", ""shutdown"", ""memoria""]",controlled_low_demand_support,16b4135a-25b1-4d72-8227-2193fe58983d,dataset sintético-realista para memoria conversacional,True,2026-03-22T08:00:00,2026-05-24T21:00:00
5e48a58d-5467-4b17-b983-a2cd70b7a4fd,c5a1179e-a492-4240-b4ae-bd69ba8f7037,74631c3f-3508-4bc9-afce-e39cf4a2638b,emotional_venting,sobrecarga_sensorial,shutdown,closure_continuity,triple_or_high_complexity,"[""Mutismo selectivo"", ""AACC""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: retirar estímulos innecesarios.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: retirar estímulos innecesarios.""}",llm_fallback,0.861,0.884,True,16,8,8,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""sobrecarga_sensorial"", ""shutdown"", ""memoria""]",controlled_low_demand_support,a148dc4a-f7cd-411f-8ebb-912da63990fd,dataset sintético-realista para memoria conversacional,True,2026-04-07T08:00:00,2026-05-21T21:00:00
eaae02a0-8a85-4a80-902c-463ac2a249c7,02402def-d911-468c-88fa-4a691bbb79d6,144b8108-f23c-4bf5-aab9-27382ba12462,urgent_support,sobrecarga_sensorial,shutdown,closure_continuity,low_or_single,"[""Discalculia"", ""Tourette"", ""Mutismo selectivo""]",Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar ruido o luz por unos minutos.,"{""full_text"": ""Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: bajar ruido o luz por unos minutos.""}",llm_fallback,0.763,0.783,True,8,5,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación"", ""validación""]","[""sobrecarga_sensorial"", ""shutdown"", ""memoria""]",controlled_crisis_support,a71e519a-ef3d-4d52-bb8f-c38452d402f9,dataset sintético-realista para memoria conversacional,True,2026-02-24T08:00:00,2026-05-11T21:00:00
a687479b-626a-4495-9aff-d3c4b4f196b1,b88ae4ea-cf41-4705-82c1-8b0a5cc90d92,b7961779-2439-490c-82c0-90bca376d4d6,urgent_support,sobrecarga_sensorial,shutdown,closure_continuity,triple_or_high_complexity,"[""TEA"", ""AACC""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar ruido o luz por unos minutos.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: bajar ruido o luz por unos minutos.""}",system,0.769,0.897,True,11,8,3,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos palabras"", ""microacciones""]","[""sobrecarga_sensorial"", ""shutdown"", ""memoria""]",controlled_low_demand_support,4b33ce0d-8803-41e1-8e08-e92103d9be3a,dataset sintético-realista para memoria conversacional,True,2026-03-22T08:00:00,2026-05-28T21:00:00
4f055ff3-b72e-44d2-8097-70a22e756906,676a059e-b867-4351-802a-2faecd906915,dcf187c5-49ca-4d0a-ae63-41e478202535,strategy_feedback,sobrecarga_sensorial,shutdown,closure_continuity,double_exceptionality_or_cooccurrence,"[""Ansiedad"", ""AACC""]","Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar espacio regulador breve.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: dar espacio regulador breve.""}",human_curated,0.615,0.28,False,7,5,2,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido"", ""microacciones"", ""validación""]","[""sobrecarga_sensorial"", ""shutdown"", ""memoria""]",controlled_low_demand_support,305c5044-2387-47c4-bf7f-812f7ba33e84,dataset sintético-realista para memoria conversacional,True,2026-03-21T08:00:00,2026-05-22T21:00:00
968bb8bb-aebd-4975-a865-e92c50267abb,02402def-d911-468c-88fa-4a691bbb79d6,144b8108-f23c-4bf5-aab9-27382ba12462,school_support,disfuncion_ejecutiva,general_distress,reception_containment,low_or_single,"[""Ansiedad"", ""Mutismo selectivo"", ""TEA""]",No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,"{""full_text"": ""No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.""}",llm_fallback,0.756,0.571,False,4,4,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""menos ruido""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_support_generation,2ac587b7-1ef0-4f97-9540-a82d1ecf7e0f,dataset sintético-realista para memoria conversacional,True,2026-03-10T08:00:00,2026-05-15T21:00:00
71af85ae-ef74-4c95-895b-f3f108c6a789,9941a961-1597-4482-85ac-c7f16b94abe7,32dc7604-03d8-4e3d-8f39-551943b58457,emotional_venting,disfuncion_ejecutiva,general_distress,reception_containment,double_exceptionality_or_cooccurrence,[],"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: elegir una tarea mínima.","{""full_text"": ""Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: elegir una tarea mínima.""}",llm_fallback,0.824,0.666,True,7,7,0,"[""culpabilizar"", ""moralizar""]","[""microacción concreta""]","[""anticipación""]","[""disfuncion_ejecutiva"", ""general_distress"", ""memoria""]",controlled_crisis_support,56d3b190-cd0c-41d2-bf99-5447d12be76d,dataset sintético-realista para memoria conversacional,True,2026-03-22T08:00:00,2026-05-14T21:00:00
