session_id,user_role,message,detected_category,emotional_state,profile_id,family_id,created_at
session_acd7d45c_11,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:35:00
session_acd7d45c_11,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:36:00
session_acd7d45c_11,user,Lo intenté antes y funcionó solo un rato.,apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:37:00
session_acd7d45c_11,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:38:00
session_acd7d45c_11,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:39:00
session_acd7d45c_11,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:40:00
session_acd7d45c_11,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:41:00
session_acd7d45c_11,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: ajustar una cosa a la vez.,apoyo_general,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-16T12:42:00
session_acd7d45c_12,user,Hoy Leo gritó y luego se cerró por completo.,crisis_activa,emotional_dysregulation,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-20T16:31:00
session_acd7d45c_12,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: bajar la voz y retirar una exigencia.",crisis_activa,emotional_dysregulation,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-20T16:32:00
session_acd7d45c_13,user,Cuando hay que cambiar de actividad todo se complica.,transicion_rigidez,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-23T19:31:00
session_acd7d45c_13,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: mostrar qué sigue.",transicion_rigidez,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-04-23T19:32:00
session_acd7d45c_14,user,Estoy saturada y ya no sé cómo sostener esto.,sobrecarga_cuidador,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T12:08:00
session_acd7d45c_14,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: hacer una pausa de un minuto.,sobrecarga_cuidador,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T12:09:00
session_acd7d45c_15,user,Leo no puede empezar ni una tarea sencilla.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T21:01:00
session_acd7d45c_15,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T21:02:00
session_acd7d45c_16,user,"Cada vez que hay tarea, Leo se bloquea desde el inicio.",disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:01:00
session_acd7d45c_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:02:00
session_acd7d45c_16,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:03:00
session_acd7d45c_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:04:00
session_acd7d45c_16,user,Lo intenté antes y funcionó solo un rato.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:05:00
session_acd7d45c_16,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:06:00
session_acd7d45c_16,user,Creo que lo más difícil con Leo fue el ruido y que ya venía cansado.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:07:00
session_acd7d45c_16,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:08:00
session_acd7d45c_16,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:09:00
session_acd7d45c_16,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:10:00
session_acd7d45c_16,user,Creo que lo más difícil con Leo fue el ruido y que ya venía cansado.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:11:00
session_acd7d45c_16,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:12:00
session_acd7d45c_16,user,Lo intenté antes y funcionó solo un rato.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:13:00
session_acd7d45c_16,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:14:00
session_acd7d45c_16,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:15:00
session_acd7d45c_16,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más. Una microacción posible es: hacer solo el primer paso.,disfuncion_ejecutiva,executive_dysfunction,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-30T02:16:00
session_acd7d45c_17,user,Cuando hay que cambiar de actividad todo se complica.,transicion_rigidez,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T21:01:00
session_acd7d45c_17,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: avisar el cambio con una frase clara.",transicion_rigidez,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T21:02:00
session_acd7d45c_18,user,Intenté la estrategia y no sé si funcionó o fue casualidad.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:01:00
session_acd7d45c_18,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:02:00
session_acd7d45c_18,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:03:00
session_acd7d45c_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:04:00
session_acd7d45c_18,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:05:00
session_acd7d45c_18,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:06:00
session_acd7d45c_18,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:07:00
session_acd7d45c_18,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:08:00
session_acd7d45c_18,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:09:00
session_acd7d45c_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:10:00
session_acd7d45c_18,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:11:00
session_acd7d45c_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:12:00
session_acd7d45c_18,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:13:00
session_acd7d45c_18,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:14:00
session_acd7d45c_18,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:15:00
session_acd7d45c_18,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: anotar lo que sí ayudó.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T03:16:00
session_acd7d45c_19,user,Intenté la estrategia y no sé si funcionó o fue casualidad.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T21:01:00
session_acd7d45c_19,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T21:02:00
session_acd7d45c_19,user,Cuando intento explicarle en ese momento se enoja más.,apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T21:03:00
session_acd7d45c_19,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: repetir una sola pauta útil.",apoyo_general,general_distress,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-31T21:04:00
session_acd7d45c_20,user,Intenté la estrategia y no sé si funcionó o fue casualidad.,apoyo_general,emotional_dysregulation,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:01:00
session_acd7d45c_20,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora. Una microacción posible es: anotar lo que sí ayudó.,apoyo_general,emotional_dysregulation,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:02:00
session_acd7d45c_21,user,Creo que el ruido le pegó muchísimo a Leo.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:01:00
session_acd7d45c_21,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:02:00
session_acd7d45c_21,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:03:00
session_acd7d45c_21,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:04:00
session_acd7d45c_21,user,Lo intenté antes y funcionó solo un rato.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:05:00
session_acd7d45c_21,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:06:00
session_acd7d45c_21,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:07:00
session_acd7d45c_21,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:08:00
session_acd7d45c_21,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:09:00
session_acd7d45c_21,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:10:00
session_acd7d45c_21,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:11:00
session_acd7d45c_21,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:12:00
session_acd7d45c_21,user,Creo que lo más difícil con Leo fue el ruido y que ya venía cansado.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:13:00
session_acd7d45c_21,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: bajar ruido o luz por unos minutos.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-27T21:14:00
session_acd7d45c_22,user,Leo empezó a quejarse de la luz y del ruido y terminó muy alterado.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:01:00
session_acd7d45c_22,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:02:00
session_acd7d45c_22,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:03:00
session_acd7d45c_22,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:04:00
session_acd7d45c_22,user,Lo intenté antes y funcionó solo un rato.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:05:00
session_acd7d45c_22,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:06:00
session_acd7d45c_22,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:07:00
session_acd7d45c_22,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:08:00
session_acd7d45c_22,user,Cuando intento explicarle en ese momento se enoja más.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:09:00
session_acd7d45c_22,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:10:00
session_acd7d45c_22,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:11:00
session_acd7d45c_22,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple. Una microacción posible es: dar espacio regulador breve.,sobrecarga_sensorial,sensory_overload,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-28T22:12:00
session_acd7d45c_23,user,Leo se desreguló de golpe y ya no supe cómo ayudar.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:01:00
session_acd7d45c_23,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:02:00
session_acd7d45c_23,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:03:00
session_acd7d45c_23,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:04:00
session_acd7d45c_23,user,Cuando intento explicarle en ese momento se enoja más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:05:00
session_acd7d45c_23,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:06:00
session_acd7d45c_23,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:07:00
session_acd7d45c_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:08:00
session_acd7d45c_23,user,Creo que lo más difícil con Leo fue el ruido y que ya venía cansado.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:09:00
session_acd7d45c_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:10:00
session_acd7d45c_23,user,Cuando intento explicarle en ese momento se enoja más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:11:00
session_acd7d45c_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:12:00
session_acd7d45c_23,user,También noto que Leo se bloquea cuando le doy muchas instrucciones.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:13:00
session_acd7d45c_23,assistant,No necesitas resolverlo todo de golpe. Veamos qué está pesando más.,crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:14:00
session_acd7d45c_23,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:15:00
session_acd7d45c_23,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción. Una microacción posible es: alejar un estímulo intenso.",crisis_activa,shutdown,b64281ad-59ef-4659-a156-69fdd7d79196,acd7d45c-b0dd-44b1-9cd1-40d889a44d36,2026-05-29T21:16:00
session_acfef06c_01,user,Estoy agotada. Fernanda explotó otra vez por algo pequeño.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:44:00
session_acfef06c_01,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:45:00
session_acfef06c_01,user,Yo también ya estaba muy saturada y siento que eso empeoró todo.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:46:00
session_acfef06c_01,assistant,Estoy contigo. Vamos a ir por una sola acción posible ahora.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:47:00
session_acfef06c_01,user,Lo intenté antes y funcionó solo un rato.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:48:00
session_acfef06c_01,assistant,"Antes de seguir, dime qué se ve más intenso ahora mismo: ruido, cansancio, tarea o emoción.",crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:49:00
session_acfef06c_01,user,Creo que lo más difícil con Fernanda fue el ruido y que ya venía cansado.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:50:00
session_acfef06c_01,assistant,Parece que este momento está siendo muy demandante. Hagamos esto simple.,crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:51:00
session_acfef06c_01,user,"En la escuela dicen que no participa, pero en casa veo que sí quiere y no puede arrancar.",crisis_activa,meltdown,2630a26f-aec5-4902-92d2-e238356d3e61,acfef06c-8e37-47df-9806-5e52aee67e68,2026-04-14T20:52:00
